,order_id,label,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_acc_y_AVAILABLE,min_acc_y_OTW_DROPOFF,min_acc_y_OTW_PICKUP,min_acc_y_UNAVAILABLE,max_acc_y_AVAILABLE,max_acc_y_OTW_DROPOFF,max_acc_y_OTW_PICKUP,max_acc_y_UNAVAILABLE,mean_acc_y_AVAILABLE,mean_acc_y_OTW_DROPOFF,mean_acc_y_OTW_PICKUP,mean_acc_y_UNAVAILABLE,median_acc_y_AVAILABLE,median_acc_y_OTW_DROPOFF,median_acc_y_OTW_PICKUP,median_acc_y_UNAVAILABLE,GO_FOOD,GO_RIDE
1012,F431,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0,0.1313339601263094,0.0936066098092231,,0.0,4.02346676410363,0.2984956397948294,0.0,11.0,23.0,26.0,0.0,50.0,884.0,330.0,0.0,0.0,16.38515876784284,3.2563160704890484,,1.0,1.0,1.0,1.0,0,0,0,0,0.5,3.0,0.5,10.109,0.5,42.491,37.052,10.109,0.5,7.558908045977011,16.960032258064516,10.109,0.5,4.551,15.433,10.109,1,0
1013,F1587,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.9069804034763964,0.3480571682752111,0.3174045862820497,1.3967397210966523,4.317881821624618,4.257612262201178,0.4198355354448667,2.3861456817578266,1220.0,18.0,56.0,288.0,1809.0,660.0,540.0,562.0,8.592799645024115,23.223339612006427,2.798903569632445,15.284918957879317,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.0,0.01,0.01,24.581,201.313,14.152,4.469,1.3423513513513512,15.830121212121211,1.2976333333333334,1.608125,0.01,3.9,0.01,0.01,1,0
1014,F51,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.8147937397992917,0.2587806996864659,0.0,0.1599398485712487,1.97473358837054,2.6713545262720344,0.0,0.1599398485712487,1030.0,10.0,44.0,23.0,1614.0,570.0,432.0,34.0,4.404610234283733,16.871712797507588,0.0,16.93480749577928,1.0,1.0,1.0,1.0,0,0,0,0,0.01,0.01,0.01,0.01,6.876,46.473,0.01,0.01,0.1326071428571428,5.621172413793103,0.01,0.01,0.01,3.9,0.01,0.01,1,0
1015,RB880,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.0924035397751649,0.1458305847012907,4.244430396941362,,0.5397839055845105,4.957567909597684,4.530109428189713,,11.0,28.0,2168.0,,211.0,1930.0,2612.0,,9.209583223242834,9.247276929819517,6.243642397198686,,1.0,1.0,1.0,,1,1,1,,5.724,4.435,3.0,,27.306,197.607,60.155,,11.730217391304349,11.913968085106385,14.758111111111113,,10.074,7.585,9.527,,0,1
1016,F93,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.1599398485712487,0.1742131007378611,0.1664106450262934,,0.1599398485712487,3.2760441521615045,0.4092525525050516,,232.0,16.0,8.0,,592.0,1304.0,376.0,,0.9726071872575937,9.044293671611516,3.9183755027079408,,1.0,1.0,1.0,,0,0,0,,0.01,3.0,0.01,,3.9,96.0,26.573,,0.1004651162790697,4.248361963190184,5.335270833333333,,0.01,3.015,0.01,,1,0
1017,F514,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.6900228079724239,0.1059982091541072,0.0203834181078654,,0.6900228079724239,1.1444979576437204,0.0416793579708726,,46.0,63.0,306.0,,48.0,624.0,608.0,,51.75171059793179,6.6028728325599255,0.2467856721959561,,1.0,1.0,1.0,,0,0,0,,0.01,3.0,0.01,,3.319,5.538,27.168,,1.113,4.013095890410959,3.702307692307692,,0.01,3.815,0.01,,1,0
1018,F212,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.8861702191072245,0.1456496072650346,0.2152566987373485,,1.9228831378767557,4.470144095083732,1.4214211191509258,0.0,2184.0,17.0,16.0,0.0,2761.0,810.0,1341.0,0.0,2.507200034899065,19.86730708926103,3.81589562188168,,1.0,1.0,1.0,1.0,1,1,1,1,0.5,3.0,0.5,3.0,3.9,9.0,37.123,3.0,1.7608695652173914,4.009160493827161,7.353253731343283,3.0,0.5,3.9,5.9365000000000006,3.0,1,0
1019,F766,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.3146338036319956,0.1045706773162715,0.0547623301513734,1.7664500282336768,3.789148523689584,1.4226973291539018,0.1390068392177225,1.786434768399292,1349.0,11.0,10.0,1792.0,2476.0,930.0,390.0,1796.0,5.509262796963854,5.507215467692523,1.283140054317439,3.5808269299763094,1.0,1.0,1.0,1.0,0,0,0,0,0.5,3.0,0.5,3.827,9.0,42.0,24.784,5.537,1.7417215189873418,17.788521276595745,12.6221,4.421333333333333,0.5,21.423,18.515,3.9,1,0
1020,F1948,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.1395769554344315,0.3405859477848126,0.0490641539922237,,6.533708839739544,6.030550830425604,0.0490641539922237,0.0,1153.0,11.0,55.0,0.0,2277.0,910.0,220.0,0.0,10.329974450181096,23.85712416432107,0.802867974418207,,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.554,5.0,1500.0,5.0,1700.0,1700.0,1500.0,4.3919,302.9748804347826,570.0,1500.0,3.915,4.3,5.0,1500.0,1,0
1021,RB1981,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,2.1773626933788903,0.1692892710659443,0.0085559817960032,,5.696081544483362,2.9337211608363942,0.0178577520429582,0.0,925.0,10.0,10.0,0.0,1265.0,570.0,80.0,0.0,16.21019253766016,18.52876522633512,0.8035988419331221,,1.0,1.0,1.0,1.0,1,1,1,1,27.437,26.876,35.118,72.646,84.514,83.651,69.434,72.646,41.94975,38.63891379310344,48.87111111111111,72.646,33.507000000000005,32.0875,49.108,72.646,0,1
1022,RB550,1,5.0,5.0,5.0,,0 days,0 days,0 days,,2.998586998364385,0.3217855863367295,0.6589065080586048,,3.506194198790096,4.6042244411237,1.4719917646255412,,1426.0,56.0,10.0,,1535.0,1130.0,260.0,,8.222996166543547,14.668325653137453,20.381424433276724,,1.0,1.0,1.0,,0,0,0,,0.5,3.0,0.5,,3.0,15.17,8.376,,1.125,8.680105263157895,3.441074074074074,,0.5,8.614,4.551,,0,1
1023,F325,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.0657935769463256,0.3357428985098814,0.1744035187310152,,1.0657935769463256,2.599796664518297,0.1744035187310152,0.0,1747.0,15.0,14.0,0.0,2329.0,1642.0,80.0,0.0,1.6474267398053983,5.699919605521236,7.848158342895688,,1.0,1.0,1.0,1.0,0,0,0,0,0.01,994.0,0.01,0.01,1138.0,1138.0,994.0,0.01,19.297966101694914,1021.3454545454546,220.89666666666668,0.01,0.01,994.0,0.01,0.01,1,0
1024,F1542,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0,0.2207512088958964,0.0649620265191795,,0.0,2.5940803598209192,0.2576339041845472,0.0,8.0,11.0,9.0,0.0,200.0,816.0,224.0,0.0,0.0,11.444472175680524,4.140544888680223,,1.0,1.0,1.0,1.0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
1025,F213,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.7042119248619374,0.1741770824914431,0.1140208919105925,,1.7414929866401128,1.8629074203858755,0.6208321074739549,0.0,1140.0,11.0,17.0,0.0,1755.0,710.0,410.0,0.0,3.5722933059284365,9.445727765336834,5.4512087485518,,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.0,3.0,6.432,8.576,96.0,94.0,6.432,4.461409090909091,19.27613888888889,26.39278048780488,6.432,4.1295,5.092,9.093,6.432,1,0
1026,RB819,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.0053645846815846,0.1243680190424054,0.2371197856120639,,0.0053645846815846,1.31253131088508,0.2946377805643523,,10.0,10.0,24.0,,10.0,400.0,213.0,,1.9312504853704813,11.81278179796572,4.979793474327081,,1.0,1.0,1.0,,0,0,0,,10.467,5.895,10.273,,24.177,88.753,1100.0,,17.322,11.736560975609756,131.18009523809525,,17.322,9.0,15.962,,0,1
1027,F200,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.109609717203987,0.586175211179483,3.339968309942261,,3.4083527361520094,7.6332261841087075,5.272609775326671,0.0,2691.0,23.0,1906.0,0.0,3442.0,1729.0,3182.0,0.0,3.564808207480312,15.893357005663011,5.965240474913896,,1.0,1.0,1.0,1.0,1,1,1,1,0.01,5.308,0.01,0.01,7.982,1500.0,1100.0,0.01,0.1238857142857143,236.13697674418603,371.44262135922327,0.01,0.01,78.8,98.0,0.01,1,0
1028,RB581,0,5.0,5.0,5.0,,0 days,0 days,0 days,,,0.1831799905223802,0.0090439237993438,,0.0,1.8350730416738328,0.048149985276197,,0.0,18.0,10.0,,0.0,440.0,190.0,,,15.014233977331363,0.912315510496366,,1.0,1.0,1.0,,0,0,0,,26.16,3.0,3.0,,26.16,4.487,3.915,,26.16,3.5605,3.3082000000000003,,26.16,3.9,3.0685,,0,1
1029,F456,0,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0765788814980273,0.1925731115380842,0.2254730627875966,,0.2138516419341971,6.624183119415454,1.676175090082377,0.0,51.0,20.0,133.0,0.0,121.0,1610.0,593.0,0.0,6.362528189777766,14.811838030991076,10.175767831866033,,1.0,1.0,1.0,1.0,0,0,0,0,3.043,3.0,3.0,3.0,4.271,64.099,5.537,3.0,3.604,5.332459627329193,3.86775,3.0,3.531,3.9,3.9,3.0,1,0
1030,RB1124,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.4636639039190631,0.1991620228659466,0.1218123463999221,0.9429869991105636,1.9862583404805545,1.053664451181871,0.2381716307875496,0.9429869991105636,312.0,8.0,8.0,758.0,1280.0,240.0,48.0,758.0,5.586351582601559,15.80496676772806,17.862872309066223,4.478566222688692,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.0,0.01,3.9,4.125,4.7,4.198,3.9,0.39225,3.654225806451613,2.275428571428572,3.9,0.01,3.9,3.9,3.9,0,1
1031,RB1610,0,5.0,5.0,5.0,,0 days,0 days,0 days,,1.0411289475166956,0.1061158152423452,0.2222701222584896,,2.5014830130826926,1.293335733912343,0.3321195976739709,,476.0,10.0,10.0,,1407.0,230.0,220.0,,6.400382975904544,20.24351583514972,5.43468432557407,,1.0,1.0,1.0,,1,1,1,,3.0,5.225,3.152,,85.76,19.296,99.696,,6.291221052631579,11.335833333333332,38.525,,3.538,9.878,12.864,,0,1
1032,RB777,0,5.0,5.0,5.0,,0 days,0 days,0 days,,0.6897768111856859,0.1891726480222596,0.3396386158310897,,0.9652469973407436,2.7391127937373594,1.201772370745047,,740.0,10.0,11.0,,930.0,470.0,240.0,,3.736439989706104,20.980438420115945,18.026585561175708,,1.0,1.0,1.0,,0,0,0,,3.0,5.36,7.369,,38.592,94.336,97.552,,8.937571428571427,18.084291666666665,35.72548,,7.6,11.792,23.584,,0,1
1033,RB1138,1,,5.0,5.0,,,0 days,0 days,,,0.1117829372640851,0.3718625291712704,,,1.0432549516513734,0.7957835644285973,,,10.0,10.0,,,350.0,90.0,,,10.730622359842698,31.831342577143893,,,1.0,1.0,,,1,1,,,8.487,10.619,,,28.823,34.891,,,13.802027777777775,24.7657,,,12.339,25.789,,0,1
1034,RB844,1,5.0,,5.0,,0 days,,0 days,,0.385685750488406,,0.0,,4.147731059296847,,0.0,,32.0,,10.0,,843.0,,10.0,,17.71273050233529,,0.0,,1.0,,1.0,,1,,1,,3.837,,1061.0,,114.37,,1061.0,,9.577204819277108,,1061.0,,3.9,,1061.0,,0,1
1035,RB302,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.0442035541900324,0.1498933567458128,0.063461122484247,,0.0969417249524009,2.517887036263203,0.1472738304509392,,11.0,10.0,10.0,,81.0,490.0,40.0,,4.308521108995599,18.498761899076595,13.25464474058453,,1.0,1.0,1.0,,1,1,1,,3.0,3.0,3.842,,3.935,4.496,4.035,,3.450111111111111,3.93654,3.9038,,3.549,3.9,3.9,,0,1
1036,RB1057,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.3583458089901614,0.1497612225019114,0.0895106385814541,0.0001452245633313,4.148559037346098,1.8207590891608427,0.5352234340195001,0.0002827071625692,512.0,10.0,30.0,102.0,1691.0,310.0,170.0,108.0,8.831941179447636,21.14429909993237,11.33414330864824,0.009423572085641,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,5.536,5.554,10.0,12.0,9.0,6.417,6.7852844827586205,4.65225,6.870375,5.978666666666666,6.116,3.0,6.453,5.965,0,1
1037,F162,0,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.307105020122077,0.1287347882333938,3.0175227749418947,,3.460520290936264,4.120544504548112,6.119620785196607,0.0,2939.0,16.0,2216.0,0.0,3426.0,2041.0,3836.0,0.0,3.636273510616039,7.267986387248018,5.743126909986388,,1.0,1.0,1.0,1.0,1,1,1,1,3.0,3.0,3.0,3.0,6.176,9.0,8.0,3.0,4.290555555555556,3.4947853658536587,4.508320512820513,3.0,3.0,3.0,3.9,3.0,1,0
1038,F1769,0,5.0,,5.0,5.0,0 days,,0 days,0 days,0.738682110474348,,0.1391899448172688,0.8028938113101798,1.9807280893995256,,0.5636699805415541,0.8028938113101798,577.0,,87.0,143.0,991.0,,556.0,143.0,7.19537953767739,,3.64966174451366,20.212711333682847,1.0,,1.0,1.0,1,,1,1,3.0,,3.0,3.0,5.0,,5.0,3.9,3.6193125,,3.1467142857142854,3.45,3.559,,3.0,3.45,1,0
1039,RB914,0,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.5190187042173233,0.1852008663776851,0.0426771031181994,,2.6666635977567883,7.745317640183893,0.05912225016882,0.0,68.0,12.0,12.0,0.0,583.0,1529.0,70.0,0.0,16.46653336522202,18.23619588270897,3.040572865825032,,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,3.345,6.161,23.0,20.0,124.465,6.161,7.585192307692308,6.844090909090909,42.36275,6.161,7.0,7.0,24.0525,6.161,0,1
1040,RB1830,0,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.3843761546750706,0.3592959284801811,0.0539426549132556,3.6188564269907513,6.638180991384533,3.696294453147878,0.3353127046616533,4.442510584245611,1012.0,30.0,11.0,1424.0,2098.0,630.0,350.0,1741.0,11.390587020488235,21.121682589416444,3.448930676519862,9.18612182842286,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,3.0,3.0,6.432,155.002,4.288,3.907,3.6476728971962618,11.104258620689656,3.160361111111111,3.259,3.559,4.288,3.0,3.0645,0,1
1041,RB1383,0,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.892398144865639,0.3248887141711486,0.1714846564922963,,5.155606061091177,5.166964327227084,0.9399023632463248,0.0,1405.0,41.0,11.0,0.0,1415.0,1129.0,250.0,0.0,13.116736268500524,16.475705560688667,13.53459403074708,,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,5.36,13.936,1200.0,1100.0,1200.0,13.936,405.6453333333333,20.309656862745097,253.97976923076925,13.936,13.936,4.66,30.0365,13.936,0,1
1042,RB270,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.1084317578859258,0.0,0.0,0.3039143088749305,0.9920887100810856,0.0,0.0,0.7565188885025784,317.0,10.0,10.0,200.0,1495.0,128.0,170.0,362.0,2.388976158054788,0.0,0.0,7.523392261351608,1.0,1.0,1.0,1.0,1,1,1,1,0.01,0.01,0.01,0.01,16.0,0.01,0.01,899.999,2.858590476190476,0.01,0.01,123.22877777777778,0.01,0.01,0.01,8.864,0,1
1043,RB1872,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.3787628699041857,0.0703712149408133,0.0401230135634139,0.0,1.697693021936645,0.5962176426397725,0.2417757896622553,0.0,449.0,10.0,10.0,1.0,1442.0,200.0,230.0,1.0,4.2383459632260205,10.731917567515906,3.78431670775704,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0.01,4.958,0.01,0.01,24.0,12.0,37.265,0.01,6.12543,7.525095238095237,4.564416666666666,0.01,6.7165,7.95,0.01,0.01,0,1
1044,RB342,0,5.0,5.0,5.0,,0 days,0 days,0 days,,5.746264546511281,0.6265735750044448,0.1281824881317066,,8.91305862866125,6.553440708673497,1.452400414313843,,1577.0,44.0,33.0,,2743.0,884.0,670.0,,11.697780190732958,26.688220080570805,7.803942524671395,,1.0,1.0,1.0,,1,1,1,,3.0,3.129,3.0,,100.0,92.9,1032.0,,8.01483185840708,27.269879310344827,69.0995254237288,,5.613,25.611,11.112,,0,1
1045,RB1772,0,5.0,,5.0,,0 days,,0 days,,0.0009059648944876,,0.3087921987498477,,0.0010168670682514,,1.3186359686437592,,14.0,,60.0,,24.0,,796.0,,0.152530060237715,,5.963680260197906,,1.0,,1.0,,1,,1,,3.0,,3.0,,6.432,,100.0,,4.204,,14.461253968253969,,3.18,,5.36,,0,1
1046,F1578,0,5.0,,5.0,5.0,0 days,,0 days,0 days,1.689539981236293,,0.3087921987498477,,1.6905568483045443,,2.896911282103407,0.0,1474.0,,60.0,0.0,1498.0,,1706.0,0.0,4.062753440518264,,6.113060149807893,,1.0,,1.0,1.0,1,,1,1,3.0,,3.0,73.243,6.432,,100.0,73.243,3.95525,,18.2483661971831,73.243,3.1945,,8.576,73.243,1,0
1047,F1791,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.2801542870161042,0.4502830223994958,0.0131018652718661,1.1718993581939592,2.556017788904746,1.8175099136233137,0.0691269859448445,2.196448111252204,1832.0,48.0,70.0,1944.0,2250.0,500.0,1300.0,2146.0,4.089628462247594,13.086071378087858,0.1914285764626465,3.684628704803324,1.0,1.0,1.0,1.0,1,1,1,1,0.01,21.151,0.01,0.01,31.864,100.0,50.005,33.926,6.3808,41.62,22.74719387755102,8.489,0.01,30.383,25.5835,0.01,1,0
1048,F989,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,2.3776754709953627,0.4945318558562662,0.0175038752032314,,2.3776754709953627,4.235460857512106,0.0175038752032314,0.0,956.0,57.0,23.0,0.0,1042.0,750.0,170.0,0.0,8.214617750079947,20.33021211605811,0.3706702984213722,,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.096,0.01,0.01,10.64,111.357,6.804,0.01,2.136,37.007533333333335,0.434625,0.01,0.01,26.94,0.01,0.01,1,0
1049,RB702,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,10.0,143.0,96.0,753.0,10.0,599.0,96.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0099999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,1
1050,F1004,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,2.4743446572630576,0.4445959479124874,0.0,1.312465755858531,3.786810413121589,3.8917973829409647,0.0,1.312465755858531,1649.0,38.0,29.0,295.0,2227.0,1358.0,260.0,354.0,6.121471705091029,10.316988644026122,0.0,13.347109381612182,1.0,1.0,1.0,1.0,1,1,1,1,0.01,0.01,0.01,0.01,4.864,158.936,0.01,0.01,0.2796666666666667,24.119072916666667,0.01,0.01,0.01,9.648,0.01,0.01,1,0
1051,F870,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,3.286301440843409,1.138656317872822,0.0197534280372797,1.70275500867469,10.74189759456034,5.049514986688789,0.0504397912091749,1.70275500867469,2027.0,193.0,15.0,2596.0,3186.0,1753.0,247.0,2596.0,12.137737394983434,10.369796892230257,0.7351548516316998,2.361293540535009,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.0,0.01,3.0,10.72,171.52,63.605,3.0,6.2964473684210525,16.327214285714287,13.15792,3.0,9.648,10.72,0.01,3.0,1,0
1052,RB1362,1,5.0,5.0,5.0,,0 days,0 days,0 days,,,0.6378601426178202,0.7176262969211914,,0.0,7.074177597408932,1.6829301921882904,,0.0,354.0,544.0,,0.0,1779.0,914.0,,,14.315367819377265,6.628609072076418,,1.0,1.0,1.0,,0,0,0,,6.384,3.0,6.508,,6.384,57.751,46.964,,6.384,12.030406015037595,14.290179487179488,,6.384,10.391,10.72,,0,1
1053,F404,1,5.0,5.0,5.0,,0 days,0 days,0 days,,1.1269105379094255,0.4121489113899843,0.0,,1.8839764335912288,5.233587160117206,0.0,,1190.0,10.0,11.0,,1938.0,864.0,300.0,,3.49964662586606,21.806613167155025,0.0,,1.0,1.0,1.0,,0,0,0,,0.01,0.01,0.01,,1000.0,1200.0,0.01,,18.191636363636363,865.9093295454545,0.01,,0.01,899.999,0.01,,1,0
1054,F1716,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0,3.941092276489655,0.2015556035273323,3.726307262251011,0.0,5.53628533263068,1.4118424723638514,3.726307262251011,109.0,660.0,157.0,3254.0,291.0,1776.0,1099.0,3254.0,0.0,11.222199998575702,4.6247797092901415,4.122528009865901,1.0,1.0,1.0,1.0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
1055,F1661,1,5.0,5.0,5.0,,0 days,0 days,0 days,,0.001678851019735,0.4187007069179729,0.2839118668824684,,0.0040027974756597,4.006623456582365,2.820546781963437,,11.0,20.0,11.0,,31.0,1410.0,1160.0,,0.4648409971733939,10.22967691042306,8.753421047472735,,1.0,1.0,1.0,,1,1,1,,3.0,3.0,3.0,,3.0,1299.999,1100.0,,3.0,111.77725531914894,69.05811111111112,,3.0,3.341,3.365,,1,0
1056,F168,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,2.125564950849948,0.2143203277813283,0.0272997310388096,,4.413764676070388,1.48024796653342,0.1548305264421253,0.0,1271.0,13.0,43.0,0.0,1938.0,441.0,810.0,0.0,8.198943670718986,12.083656869660572,0.6881356730761127,,1.0,1.0,1.0,1.0,1,1,1,1,0.5,3.0,0.5,0.5,10.0,10.947,11.836,0.5,0.8,5.363622222222222,4.774603773584905,0.5,0.5,3.0,0.5,0.5,1,0
1057,RB1323,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,0.0,0.1309691887941736,0.5590765830790495,,0.0,0.7620847950610308,1.1444000817319837,0.0,1020.0,10.0,673.0,0.0,1434.0,220.0,1332.0,0.0,0.0,12.470478464635049,3.092973193870226,,1.0,1.0,1.0,1.0,1,1,1,1,0.01,3.237,0.01,3.9,0.01,3.91,26.344,3.9,0.01,3.8347391304347824,1.6558275862068963,3.9,0.01,3.9,0.01,3.9,0,1
1058,RB1792,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,2.210162995110053,0.1077771572405436,0.404259450828454,,2.365690158895416,3.57857899885566,0.7883085860898774,0.0,1636.0,12.0,64.0,0.0,2258.0,1180.0,780.0,0.0,3.7716937874329033,10.91769864057659,3.6383473204148182,,1.0,1.0,1.0,1.0,1,1,1,1,3.0,3.0,3.0,3.0,5.0,4.189,5.0,3.0,4.954545454545454,3.490436974789916,4.687046153846154,3.0,5.0,3.56,5.0,3.0,0,1
1059,RB196,1,5.0,,5.0,5.0,0 days,,0 days,0 days,0.0025861815271186,,0.0662673773549265,,0.0242162426379383,,0.2148499260566739,0.0,201.0,,209.0,0.0,470.0,,726.0,0.0,0.1854861138225065,,1.0653715341653254,,1.0,,1.0,1.0,0,,0,0,3.0,,3.0,3.0,3.0,,3.9,3.0,3.0,,3.042518518518518,3.0,3.0,,3.0,3.0,0,1
1060,F739,1,5.0,5.0,5.0,5.0,0 days,0 days,0 days,0 days,1.1557298541238596,0.1299967511763808,0.0581142954170606,0.9719580851346628,2.3999915771836284,2.2903515676546924,0.1222515478376406,0.9719580851346628,1113.0,11.0,180.0,198.0,1722.0,790.0,771.0,198.0,5.017403994112116,10.437045118426443,0.570824347880034,17.671965184266597,1.0,1.0,1.0,1.0,0,0,0,0,0.1,0.1,0.1,4.049,7.0,1000.0,28.675,4.463,0.7422857142857142,16.700075,3.59505,4.256,0.1,4.0185,3.393,4.256,1,0
1061,RB1245,1,5.0,5.0,5.0,,0 days,0 days,0 days,,1.3115474657776909,0.0796036645983428,1.136828297484137,,1.6173739182540137,2.7878451920891125,3.1585574612633063,,1387.0,21.0,986.0,,1575.0,862.0,1967.0,,3.696854670294888,11.642972960000934,5.780786405972498,,1.0,1.0,1.0,,0,0,0,,3.0,3.0,3.0,,6.0,6.0,8.473,,3.88585,3.932674418604651,4.191757575757576,,3.655,4.0,4.0,,0,1
1062,RB1361,1,5.0,,5.0,5.0,0 days,,0 days,0 days,0.0,,0.0,0.0,0.0,,0.0,0.0,144.0,,10.0,811.0,1270.0,,120.0,811.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0,,0,0,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0,1
1063,F1103,0,5.0,5.0,5.0,,0 days,0 days,0 days,,1.3635558947113522,0.9714712964191023,0.6708066638526003,,3.644374967828061,2.2060531721766297,1.4633980501530164,,1504.0,869.0,1562.0,,2393.0,1914.0,2424.0,,5.482553232002097,4.1493163113040055,2.173363440821312,,1.0,1.0,1.0,,1,1,1,,3.0,3.0,3.0,,36.379,254.741,36.379,,7.890692307692307,16.421260273972603,6.71761403508772,,6.0,8.643,5.645,,1,0
1064,RB564,1,5.0,6.0,6.0,6.0,1 days,0 days,0 days,0 days,1.744152311887446,1.744152311887446,0.0,,2.74168213092394,1.744152311887446,0.0,0.0,521.0,17.0,11.0,0.0,1296.0,315.0,180.0,0.0,7.615783697010944,19.93316927871367,0.0,,1.0,1.0,1.0,1.0,0,0,0,0,3.0,3.0,3.0,68.569,68.569,338.155,3.0,68.569,14.04996,21.96628125,3.0,68.569,3.0,3.0,3.0,68.569,0,1
1065,RB1085,0,6.0,,6.0,6.0,0 days,,0 days,0 days,0.6775837663093431,,0.1173629275267532,,0.9742866623138092,,0.850993484449805,0.0,293.0,,11.0,0.0,1064.0,,270.0,0.0,3.2964586318888283,,11.346579792664068,,1.0,,1.0,1.0,0,,0,0,4.32,,5.187,4.899,7.943,,10.0,4.899,5.390222222222223,,7.719535714285714,4.899,5.217,,7.8925,4.899,0,1
